timestamp,time_sec,delta_rms,delta_env,delta_cc,theta_rms,theta_env,theta_cc,alpha_rms,alpha_env,alpha_cc,beta_rms,beta_env,beta_cc,gamma_rms,gamma_env,gamma_cc,acc_x,acc_y,acc_z,acc_x_dev,acc_y_dev,acc_z_dev

# === BASELINE DATA ===
# === DATA START ===
2025-12-19T19:43:45.809165,22.0,165.70166813489226,0,0,45.46298849905896,0,0,28.42389291278458,0,0,28.264099081080666,0,0,15.404517271818058,0,0,0.12359619140625,0.15142822265625,0.96160888671875,0.1236,0.1514,0.9616
2025-12-19T19:43:46.810418,23.0,166.1371970874956,0.132283835770085,6,45.01877573913654,6.667170926841165e-05,0,29.551837401654215,0.740498385231264,31,27.935458081800142,0.06094587842179802,3,14.702405019443638,0.17147131438725596,7,0.06317138671875,0.15234375,0.989990234375,0.0632,0.1523,0.9900
2025-12-19T19:43:47.827737,24.0,168.91624841226087,0.6160450656751245,26,45.8594112074738,0.3265133325320405,14,28.664305178674294,0.848040681366964,36,29.122540800364447,0.5740142986038559,24,15.65947087359521,0.07628519009592546,3,0.04083251953125,0.15435791015625,0.97998046875,0.0408,0.1544,0.9800
2025-12-19T19:43:48.840054,25.0,168.91624841226087,0.6160450656751245,26,45.8594112074738,0.3265133325320405,14,28.664305178674294,0.848040681366964,36,29.122540800364447,0.5740142986038559,24,15.65947087359521,0.07628519009592546,3,0.046630859375,0.1500244140625,0.99212646484375,0.0466,0.1500,0.9921
2025-12-19T19:43:49.841836,26.0,165.86380842819023,0.5218592816467376,22,45.63811852297716,0.3519820583913026,15,29.468043475891264,1.2861111209904368,54,28.45954264287161,0.6025246456130873,26,14.973255444907181,0.17341899130424188,7,0.02484130859375,0.15289306640625,0.986572265625,0.0248,0.1529,0.9866
2025-12-19T19:43:50.846403,27.0,164.50310523629304,1.139139057037773,48,43.94917021826474,0.14878403857327413,6,27.2200247348047,0.007472420509685995,0,27.57119666442888,0.4569710272731412,19,15.339566884699808,0.09238089523278009,4,0.037841796875,0.06463623046875,0.99981689453125,0.0378,0.0646,0.9998
2025-12-19T19:43:51.859164,28.0,164.50310523629304,1.139139057037773,48,43.94917021826474,0.14878403857327413,6,27.2200247348047,0.007472420509685995,0,27.57119666442888,0.4569710272731412,19,15.339566884699808,0.09238089523278009,4,0.0953369140625,-0.35723876953125,0.920654296875,0.0953,-0.3572,0.9207
2025-12-19T19:43:52.877437,29.0,167.55026588940294,0.8999006111944414,38,47.088522549078185,0.554730865399828,23,28.619292709772598,0.6708206410462016,28,28.950568062536853,0.8081075570575653,34,16.096355501530795,0.0349418589832938,1,0.06707763671875,-0.03564453125,0.9857177734375,0.0671,-0.0356,0.9857
2025-12-19T19:43:53.885484,30.0,159.18880962085524,0.2965082326053552,13,46.42230746997458,0.6679232086167428,28,27.289207222829106,0.08646344958419416,4,28.325473737758198,0.6994531354766318,30,16.38584193573038,0.12386257737595864,5,0.09295654296875,0.59527587890625,0.81768798828125,0.0930,0.5953,0.8177
2025-12-19T19:43:54.885572,31.0,169.4121351100899,0.42372882310105253,18,46.62277167386178,0.7870848065838429,33,29.61321609738119,0.7151452975874463,30,29.32348448941019,1.121673422643003,47,15.731304007179247,0.11068673545161259,5,0.20758056640625,0.2432861328125,0.92620849609375,0.2076,0.2433,0.9262
2025-12-19T19:43:55.893112,32.0,164.438985052985,0.17013825128332455,7,44.69753538842379,0.48704379085651794,21,29.378189933450255,1.1415963190504588,48,28.333590080309012,0.9230015003721243,39,16.705844613607226,0.28659173096051904,12,0.6041259765625,0.12469482421875,0.80633544921875,0.6041,0.1247,0.8063
2025-12-19T19:43:56.908741,33.1,156.16671357925162,1.2678172222123325,54,44.059420958827054,0.14992023022355427,6,27.22994979206555,0.2091237288954153,9,27.67431742101372,0.45477506742901097,19,15.27979697642949,0.13882685145076523,6,-0.34747314453125,0.12261962890625,0.9222412109375,-0.3475,0.1226,0.9222
2025-12-19T19:43:57.920141,34.1,173.53690051732448,0.3723010752652659,16,49.83653154545472,1.0645753268317268,45,27.519489791296163,0.27769436986232343,12,28.496952739938397,0.5377349812154826,23,16.485396203327543,0.26441244785573026,11,-0.66070556640625,0.15631103515625,0.74859619140625,-0.6607,0.1563,0.7486
2025-12-19T19:43:58.924089,35.1,179.3468159347346,2.4056379346057093,102,50.470792699284345,1.831161277493059,78,33.52922731640837,2.8252432185769294,120,32.32604196151267,2.507562259921127,106,17.60986741908267,0.5659319381731223,24,-0.07513427734375,0.04986572265625,0.989501953125,-0.0751,0.0499,0.9895
2025-12-19T19:43:59.926547,36.1,141.87809193650145,1.8801179332144102,80,41.70650863413537,0.6221670283612023,26,24.870120830556,0.03544325937194803,2,25.197913062132827,0.32756933811811195,14,14.797167596814642,0.24268256463992088,10,-0.05181884765625,0.32012939453125,0.94775390625,-0.1356,0.1629,-0.0351
2025-12-19T19:44:00.941643,37.1,165.87239514976164,1.224146462890765,52,44.70506399946047,0.373100838422428,16,27.056888462891298,0.6643513169644862,28,28.01245366673422,0.20679436386336242,9,16.513290989330883,0.34241046518569507,14,0.12359619140625,0.14642333984375,0.978759765625,0.0398,-0.0108,-0.0041
2025-12-19T19:44:01.943649,38.1,164.8541602934943,0.9201143948181739,39,43.29681000377443,0.08173097098287085,3,26.376118126309994,1.544303723659786,65,27.726443436149292,0.02054489136965265,1,17.063820758123384,0.5168010885263052,22,0.14117431640625,0.16571044921875,0.97381591796875,0.0574,0.0085,-0.0090
2025-12-19T19:44:02.949022,39.1,167.7970322581882,0.2588879444472566,11,45.3100444131182,0.0008677035395175808,0,28.15468734398218,1.1411115793457212,48,27.53864666728614,0.273443955296588,12,18.83124111270461,0.9746215868351304,41,0.1654052734375,0.16302490234375,0.96893310546875,0.0816,0.0058,-0.0139
2025-12-19T19:44:03.949534,40.1,157.82023929187443,1.316188632196014,56,44.879335483562414,0.027098600858274667,1,26.90107427979962,1.5772246184820866,67,28.78300559222626,0.17079971836625685,7,22.153691001007807,1.9262433509508132,82,0.185791015625,0.14715576171875,0.9781494140625,0.1020,-0.0101,-0.0047
2025-12-19T19:44:04.950929,41.1,166.85647248907728,0.6794525556491932,29,46.64655366624382,0.3053062589555709,13,29.080852085664795,0.6334436733013337,27,29.349205159083397,0.7644576294706927,32,23.281865654462063,2.8066916802266375,119,0.17852783203125,0.14501953125,0.96905517578125,0.0947,-0.0122,-0.0138
2025-12-19T19:44:05.987937,42.1,167.66424211514428,0.1106578280187478,5,44.89813097967656,0.18975193398275533,8,28.447096755659018,0.3359525940293948,14,29.5949516420287,1.302712396507943,55,26.258764276037972,3.988510464528316,127,0.1689453125,0.147216796875,0.97369384765625,0.0851,-0.0100,-0.0091
2025-12-19T19:44:06.993588,43.1,163.77950763706065,0.30441666496164216,13,45.58563382868163,0.24579557135299063,10,28.570470559867235,0.05701296649938517,2,28.410071140005787,1.0879135998635177,46,25.603496269296443,4.69130597725087,127,0.17230224609375,0.13720703125,0.96881103515625,0.0885,-0.0200,-0.0140
2025-12-19T19:44:07.999634,44.1,162.07917132223025,0.6991272870619729,30,44.24320523585668,0.017651251465561263,1,27.68935217399407,0.3666552184319042,16,28.318580259726932,0.8918756479282686,38,23.601896222177086,4.803029954194989,127,0.211669921875,0.14459228515625,0.9632568359375,0.1279,-0.0126,-0.0196
2025-12-19T19:44:09.000635,45.1,162.07917132223025,0.6991272870619729,30,44.24320523585668,0.017651251465561263,1,27.68935217399407,0.3666552184319042,16,28.318580259726932,0.8918756479282686,38,23.601896222177086,4.803029954194989,127,0.19158935546875,0.1500244140625,0.9647216796875,0.1078,-0.0072,-0.0181
2025-12-19T19:44:10.013056,46.2,164.67763468574387,0.555210624017683,24,45.719990331248766,0.18407467801164556,8,27.193957184196393,0.565069105675927,24,27.370315197216627,0.061079271652955014,3,22.062232717744134,4.538943380196158,127,0.20361328125,0.14117431640625,0.968017578125,0.1198,-0.0161,-0.0148
2025-12-19T19:44:11.027704,47.2,164.1367729061729,0.5611672828893484,24,44.953834297562814,0.11598439670006797,5,27.44959851294526,0.8596785760400836,36,27.501597620113795,0.3203155569765922,14,22.23599058087244,4.43690260195676,127,0.202392578125,0.15679931640625,0.96649169921875,0.1186,-0.0004,-0.0163
2025-12-19T19:44:12.042226,48.2,165.24837820198624,0.3959621734443416,17,45.14541517836029,0.10647884378187256,5,27.424720594600476,1.0801607933690027,46,26.417887838478947,1.042846427142839,44,22.311976397139112,4.379908662118806,127,0.2066650390625,0.14361572265625,0.9619140625,0.1229,-0.0136,-0.0209
2025-12-19T19:44:13.045608,49.2,165.01580843188543,0.3157551421790234,13,45.43456127626893,0.15741490946319808,7,28.51249081836361,0.6111823584367299,26,28.48445922995557,0.5168377191712539,22,22.672100165980325,4.408423623289954,127,0.194091796875,0.14984130859375,0.955810546875,0.1103,-0.0074,-0.0270
2025-12-19T19:44:14.047482,50.2,165.01580843188543,0.3157551421790234,13,45.43456127626893,0.15741490946319808,7,28.51249081836361,0.6111823584367299,26,28.48445922995557,0.5168377191712539,22,22.672100165980325,4.408423623289954,127,0.18646240234375,0.1593017578125,0.97283935546875,0.1027,0.0021,-0.0100
2025-12-19T19:44:15.050234,51.2,164.41795150834463,0.14341508967568817,6,45.65424936068281,0.22763190640884443,10,28.864692789522287,0.1459073795465369,6,28.66151353065694,0.19153305180940183,8,24.55674945283978,4.888992450517542,127,0.1864013671875,0.15545654296875,0.96197509765625,0.1026,-0.0018,-0.0208
2025-12-19T19:44:16.050990,52.2,164.15363086733254,0.2703417693194617,11,43.706767619439084,0.10190693800530068,4,29.056456915882308,0.558769762666164,24,29.532790816931115,0.6024837876565231,26,25.025913625610055,5.2119231895806335,127,0.18817138671875,0.15045166015625,0.96881103515625,0.1044,-0.0068,-0.0140
2025-12-19T19:44:17.063834,53.2,165.22622687662292,0.1957595008640619,8,45.00445710815677,0.0741200624994393,3,28.065200365141756,0.27976187670059993,12,28.200925379187066,0.4933330439412543,21,25.44379466596109,5.5173572551608885,127,0.20184326171875,0.1475830078125,0.961669921875,0.1180,-0.0096,-0.0211
2025-12-19T19:44:18.064903,54.2,165.29542865939285,0.13300767019137266,6,45.82570017521327,0.10889978949726048,5,28.6015114062249,0.39177424282314444,17,29.02952003805744,0.8306212691229442,35,26.15829709791884,5.866891173247524,127,0.2042236328125,0.1480712890625,0.96051025390625,0.1204,-0.0092,-0.0223
2025-12-19T19:44:19.070808,55.2,164.67909833046355,0.1829913480409405,8,46.67757641415486,0.40668401062780946,17,29.52416565589804,0.9988838432870691,42,29.225863758146293,1.1647518616633759,49,25.64520269959868,6.014095213070962,127,0.20086669921875,0.155029296875,0.97100830078125,0.1171,-0.0022,-0.0118
2025-12-19T19:44:20.071895,56.2,165.6433171225467,0.07106236341138299,3,46.16233545830963,0.5125111333998552,22,27.940180366210416,0.5162025557298668,22,28.774751836832966,1.173415924928674,50,26.09054340107149,6.20173694901571,127,-0.12109375,0.046875,1.00250244140625,-0.2049,-0.1104,0.0197
2025-12-19T19:44:21.075125,57.2,167.8080302537179,0.33712423688978155,14,45.44993682915142,0.44469989958407646,19,28.59934347977052,0.5560404491531123,24,28.083944518482067,0.8345803235223106,35,26.734808770818393,6.455473690416114,127,-0.0186767578125,0.0482177734375,0.994384765625,-0.1025,-0.1090,0.0116
