timestamp,time_sec,delta_rms,delta_env,delta_cc,theta_rms,theta_env,theta_cc,alpha_rms,alpha_env,alpha_cc,beta_rms,beta_env,beta_cc,gamma_rms,gamma_env,gamma_cc,acc_x,acc_y,acc_z,acc_x_dev,acc_y_dev,acc_z_dev

# === BASELINE DATA ===
# === DATA START ===
2025-12-10T22:36:41.673313,17.0,167.0949592908614,0.4205353940158395,18,52.07496673407234,0.38742721278243053,16,28.689049370711395,0.014580280855313169,1,31.15857708320722,0.11827836356936061,5,70.28244274640372,0.26925193294895405,11,-0.171142578125,-0.17303466796875,0.958740234375,-0.1711,-0.1730,0.9587
2025-12-10T22:36:42.675600,18.0,165.83880252672498,0.27704451109367495,12,50.4609106819047,0.4420889171120822,19,27.47267755951447,0.25912948236999284,11,28.786274023465243,0.07517664909809407,3,66.34157611075427,1.1492148590380262,49,-0.14508056640625,-0.05218505859375,0.9818115234375,-0.1451,-0.0522,0.9818
2025-12-10T22:36:43.676035,19.0,167.5145328825292,0.7607196886094453,32,51.53567687705201,0.6245398028006592,26,27.58836960600042,0.4080249969944312,17,29.706746934693633,0.10340795925874932,4,65.57408288400632,1.899857575451395,80,-0.18475341796875,0.09844970703125,0.98089599609375,-0.1848,0.0984,0.9809
2025-12-10T22:36:44.679868,20.0,166.0887131531917,0.6022862760081633,25,51.32949760561706,0.7245949757418981,31,26.668134408268795,0.6895419584002416,29,29.19153997455999,0.18316467919180596,8,69.61657435135022,1.7159892407058979,73,-0.1865234375,0.08526611328125,0.97113037109375,-0.1865,0.0853,0.9711
2025-12-10T22:36:45.686768,21.0,166.57657078127355,0.6614381762936057,28,52.41146413412073,0.9397872664847601,40,27.288547578300786,0.7670766562094185,32,29.69692330287588,0.1801435222729101,8,69.58900336131339,1.592119167003252,67,-0.1856689453125,0.08447265625,0.9852294921875,-0.1857,0.0845,0.9852
2025-12-10T22:36:46.699831,22.0,166.222107039494,0.5792870778168654,25,51.474159025034844,0.9646755806204412,41,27.771854023882828,0.7282383916633723,31,30.196117472464447,0.11989856650562657,5,69.26770090572003,1.5617876471737984,66,-0.18084716796875,0.05828857421875,0.97540283203125,-0.1808,0.0583,0.9754
2025-12-10T22:36:47.699894,23.0,166.55789743357286,0.6388296632744219,27,51.34473267920891,0.9647339160124312,41,27.786181224814673,0.6982913655026028,30,30.20309538502472,0.07691453374065378,3,67.22108312447806,1.899666623245798,80,-0.19586181640625,-0.4278564453125,0.8704833984375,-0.1959,-0.4279,0.8705
2025-12-10T22:36:48.701337,24.0,164.04215924634116,0.1964155970894247,8,51.48047328414268,0.9829853390187093,42,27.5801936418327,0.7170134750138109,30,29.474363256623068,0.13168508526150974,6,64.18867099601636,2.6682659541369715,113,-0.59674072265625,0.2939453125,0.78826904296875,-0.5967,0.2939,0.7883
2025-12-10T22:36:49.716915,25.1,168.0742369065089,0.6243968060333365,26,49.39632332362905,0.7161574777295797,30,28.688642817445324,0.5165680388516062,22,29.396415208702145,0.17910136299708568,8,67.26678933799919,2.6661815694272395,113,0.1666259765625,0.17474365234375,0.95733642578125,0.1666,0.1747,0.9573
2025-12-10T22:36:50.719153,26.1,168.939417842091,1.5005464939487108,64,49.18939401052906,0.5016169042484238,21,27.71065006103889,0.5646737545728564,24,29.970110270236287,0.14548713412040212,6,70.1498482478604,2.158844806281489,91,-0.21966552734375,-0.40228271484375,0.8641357421875,-0.2197,-0.4023,0.8641
2025-12-10T22:36:51.730350,27.1,162.9328943722765,0.02012346149711841,1,45.49349192579029,0.1443936105297166,6,28.613918916316074,0.42432634547586123,18,31.068182553910923,0.005911110568188771,0,66.44925812968418,2.45303537910011,104,-0.57958984375,0.33209228515625,0.76898193359375,-0.5796,0.3321,0.7690
2025-12-10T22:36:52.739092,28.1,168.16806136209328,0.80867906749864,34,47.81472436011245,0.28519077734712867,12,29.33714560773457,0.18674820038702472,8,32.522626817237274,0.2812569586637214,12,68.62822266128217,2.2766354366741783,96,0.04949951171875,0.08245849609375,0.9759521484375,0.0495,0.0825,0.9760
2025-12-10T22:36:53.739167,29.1,165.82441513453753,0.5437299879690232,23,47.07442223538208,0.4830657020352046,20,30.18932712464519,0.14373555857222906,6,32.54069999093002,0.4761036366548386,20,70.66595392878224,1.7956037145888908,76,-0.38555908203125,-0.243408203125,0.87640380859375,-0.3856,-0.2434,0.8764
2025-12-10T22:36:54.744219,30.1,163.0706496099831,0.6016299713645961,25,46.986809501250974,0.6333320340583442,27,30.67580990280856,0.4687986867658177,20,33.06045478352487,0.6730206999111883,28,68.00491953216412,1.9258015360524943,82,-0.50518798828125,0.44012451171875,0.785400390625,-0.5052,0.4401,0.7854
2025-12-10T22:36:55.758506,31.1,169.27599728319797,0.7596511467409928,32,50.315031177836445,0.2920133508807006,12,31.033320300627995,0.7652198926755753,32,33.14556935742312,0.8207740632383498,35,71.10612708999123,1.4727847313723808,62,-0.004638671875,0.15362548828125,0.980224609375,0.1343,0.3015,0.0411
2025-12-10T22:36:56.770359,32.1,165.4701150719883,0.38591006935597444,16,45.28846353852558,0.7274408366888959,31,29.917590613405654,0.7577611797085586,32,32.27104632331811,0.8223649886115284,35,71.55024828338682,1.0777449714341683,46,-0.33648681640625,-0.2237548828125,0.90771484375,-0.1975,-0.0759,-0.0314
2025-12-10T22:36:57.770363,33.1,164.57940124841713,0.18618983353300206,8,46.487792675732535,0.8713413605389972,37,29.307011028003252,0.6349074180967081,27,31.86190255713622,0.77583467680553,33,67.85555670043097,1.4495084564102254,61,-0.30242919921875,0.1453857421875,0.9483642578125,-0.1635,0.2932,0.0093
2025-12-10T22:36:58.776577,34.1,169.2084554312205,1.0269157983661215,43,48.96482125329968,0.6397603493181134,27,28.529783359451788,0.399171139534867,17,30.778338224979205,0.6170845955183429,26,67.76656310287736,1.7253582118843234,73,-0.25579833984375,0.13385009765625,0.95880126953125,-0.1169,0.2817,0.0197
2025-12-10T22:36:59.795237,35.1,166.28251018413965,0.8561764785866506,36,50.675965281154475,0.24809123961685373,11,27.082141045795407,0.044743229195661205,2,29.02092553684032,0.30131240482866956,13,70.27694662246256,1.4779670620147456,63,-0.255126953125,0.12982177734375,0.9638671875,-0.1162,0.2776,0.0248
2025-12-10T22:37:00.797436,36.1,165.76114531336952,0.554923856783656,23,52.323709290853124,0.24713396601914256,10,28.65330196677186,0.052787542437832013,2,29.53199715041699,0.1397851214692733,6,69.22498623850163,1.4893761288740746,63,-0.24908447265625,0.1295166015625,0.9661865234375,-0.1101,0.2773,0.0271
2025-12-10T22:37:01.806468,37.1,166.2595892466423,0.517792438825519,22,47.82059427164712,0.010333982488908239,0,30.111943688714017,0.2225995291997029,9,29.49373216523842,0.022260143406509572,1,68.30473457135312,1.6588349969430027,70,-0.2501220703125,0.1392822265625,0.96307373046875,-0.1112,0.2871,0.0240
2025-12-10T22:37:02.846273,38.2,167.69619846303263,0.9925674355640501,42,49.32103112286431,0.010732956985684081,0,26.366318624994744,0.3062518277813002,13,25.120913118660535,0.5692132269683625,24,66.69252555829765,2.0603434445076356,87,-0.2425537109375,0.14141845703125,0.96337890625,-0.1036,0.2892,0.0243
2025-12-10T22:37:03.853928,39.2,165.92854086059464,0.7087475381054025,30,51.34109949823582,0.29648666184752165,13,28.685718350098718,0.22959830600253153,10,25.362546261786527,0.9551068980811316,40,65.91563321128206,2.47771724833674,105,-0.1982421875,0.1275634765625,0.973876953125,-0.0593,0.2754,0.0348
2025-12-10T22:37:04.857598,40.2,165.9293601219939,0.5103591844579283,22,46.30449545585345,0.1791827651626688,8,27.467480903679,0.41064327406536505,17,25.951934564847768,1.1565993985052736,49,66.71682735217735,2.629296891366012,111,-0.20831298828125,0.11572265625,0.96875,-0.0694,0.2635,0.0297
2025-12-10T22:37:05.858614,41.2,166.71783718182624,0.6463312393987383,27,52.68619017562888,0.3439993420518185,15,27.40255803143249,0.549882622107176,23,27.508731265190793,1.1163583388344471,47,68.20459391790143,2.474350771654858,105,-0.1988525390625,0.13323974609375,0.97393798828125,-0.0599,0.2811,0.0349
2025-12-10T22:37:06.868419,42.2,166.7408881619611,0.749546688207414,32,47.98828447853613,0.0799686401642388,3,31.182721739844062,0.080926266148093,3,30.714904143244485,0.7148372852527679,30,70.12354578121368,2.029178426228011,86,-0.20855712890625,0.14093017578125,0.97265625,-0.0696,0.2888,0.0336
2025-12-10T22:37:07.871170,43.2,167.4178582992692,1.0577728070313703,45,49.16461492508263,0.05296042363376921,2,27.862613082555153,0.11715094365765526,5,29.81253291949138,0.538851841755918,23,71.15412542313469,1.5367264976319048,65,-0.200439453125,0.13568115234375,0.978759765625,-0.0615,0.2835,0.0397
2025-12-10T22:37:08.885827,44.2,165.91822379328434,0.7507950197037557,32,52.07482512224407,0.4244805110705755,18,29.916347804070917,0.13986215788639128,6,32.05180017193264,0.15490391337045584,7,71.3606057433395,1.1557799520216336,49,-0.19671630859375,0.13958740234375,0.96881103515625,-0.0578,0.2874,0.0297
2025-12-10T22:37:09.902872,45.2,168.37412431369162,1.3919776852378094,59,46.34968912229304,0.08352401204680171,4,29.27490201388145,0.1961920643213449,8,32.63085868957926,0.181289823348523,8,71.77926791302191,0.8156565565896227,35,-0.18609619140625,0.13421630859375,0.96746826171875,-0.0471,0.2820,0.0284
2025-12-10T22:37:10.910634,46.2,165.73199536533608,0.9198237393986495,39,50.85047575687144,0.1646860445120688,7,27.776872373848352,0.05298346514106514,2,30.2693424609568,0.14163167643436242,6,71.48426205801884,0.6293335624536034,27,-0.16546630859375,0.1417236328125,0.97576904296875,-0.0265,0.2896,0.0367
2025-12-10T22:37:11.924493,47.3,165.5563385589646,0.5280862921089267,22,51.62773386262819,0.4427079053385083,19,30.798288922310828,0.35469185703435435,15,32.731952366103876,0.40063688926652496,17,71.43743723341376,0.5071236130287511,21,-0.1749267578125,0.143798828125,0.98052978515625,-0.0360,0.2916,0.0414
2025-12-10T22:37:12.928230,48.3,167.12656521505005,0.8012128540140174,34,47.5149296113031,0.08556064036569858,4,30.058034910298183,0.4974491848808086,21,32.66716395602245,0.5743960596440001,24,71.07721817554011,0.4847827056001034,21,-0.17083740234375,0.14300537109375,0.97796630859375,-0.0319,0.2908,0.0389
2025-12-10T22:37:13.930033,49.3,166.69545029120704,0.8421252831715025,36,50.5189743188413,0.2385719751154524,10,28.171640288648895,0.2339514709907966,10,29.8430568293934,0.36716594690873244,16,70.10092272781775,0.6404503478818306,27,-0.17242431640625,0.140625,0.97637939453125,-0.0335,0.2885,0.0373
2025-12-10T22:37:14.940973,50.3,165.99709394176213,0.6273339661583477,27,53.34228499028756,0.7244475457969874,31,28.61405491098648,0.13473751279544074,6,29.872107061190853,0.22548770841244453,10,68.90959115651826,0.9584554198221555,41,-0.1861572265625,0.119140625,0.9691162109375,-0.0472,0.2670,0.0300
2025-12-10T22:37:15.948588,51.3,167.61860067359876,1.0421978049194487,44,47.142857462013254,0.23286220696211818,10,30.67349397535057,0.46205387420828165,20,29.396985716869654,0.07098602709064536,3,67.58287836948713,1.4138514402917588,60,-0.1815185546875,0.1319580078125,0.98175048828125,-0.0426,0.2798,0.0427
2025-12-10T22:37:16.962313,52.3,165.5056778278167,0.5960890407578345,25,46.50219226341836,0.19719742069023635,8,27.018604280822327,0.012966141527922082,1,25.783799843838242,0.457913297240192,19,65.8782046083251,2.0317402780811866,86,-0.093017578125,0.1507568359375,0.95294189453125,0.0459,0.2986,0.0139
