timestamp,time_sec,delta_rms,delta_env,delta_cc,theta_rms,theta_env,theta_cc,alpha_rms,alpha_env,alpha_cc,beta_rms,beta_env,beta_cc,gamma_rms,gamma_env,gamma_cc,acc_x,acc_y,acc_z,acc_x_dev,acc_y_dev,acc_z_dev,ppg_bpm,ppg_cc

# === BASELINE DATA ===
# DELTA: μ=162.53 σ=0.00
# THETA: μ=45.20 σ=0.00
# ALPHA: μ=28.64 σ=0.00
# BETA: μ=29.83 σ=0.00
# GAMMA: μ=16.39 σ=0.00
2025-12-08T16:20:09.198735,22.1,166.19222920389407,0.14605129995268604,6,45.34902566249553,0.019681895109852646,1,28.38413548974909,0.03858505216421164,2,30.237847839888385,0.04507480789607022,2,17.55278784776339,0.2776416878316891,12,-0.0186767578125,0.10491943359375,0.9901123046875,-0.0187,0.1049,0.9901,72.68525389747394,20
2025-12-08T16:20:10.201638,23.1,166.40838474445195,0.2568977914632786,11,45.397099315516556,0.03964421622763815,2,28.60910131197979,0.03165470792453831,1,28.259596874870827,0.13959695839996536,6,17.30259184657399,0.4120618220293219,17,-0.02105712890625,0.09722900390625,0.991943359375,-0.0211,0.0972,0.9919,66.91246689451907,11
2025-12-08T16:20:11.202267,24.1,160.45302625456384,0.09725792516065933,4,44.04328928650177,0.12055880487938057,5,26.99405416939816,0.2704605117860106,11,27.505365836606412,0.3513051434430198,15,15.616626541695735,0.10231934785372596,4,-0.01715087890625,0.1004638671875,0.9923095703125,-0.0172,0.1005,0.9923,65.78689212709781,9
2025-12-08T16:20:12.202745,25.1,159.72610552691927,0.04344695448000675,2,43.985123280761364,0.2401843623586027,10,27.144900660448183,0.41486684236900095,18,28.459497186107182,0.3952136888193759,17,15.123843739286604,0.23253585916151123,10,-0.0162353515625,0.09326171875,0.9874267578125,-0.0162,0.0933,0.9874,66.82824836343195,11
2025-12-08T16:20:13.230262,26.1,157.79909246152408,0.21870316378241184,9,43.54714115077796,0.3802715606395529,16,26.913140821524983,0.5509161463020299,23,28.124500547497703,0.46256502355266954,20,15.936907338239175,0.2721826829585841,12,-0.02301025390625,0.10107421875,0.9910888671875,-0.0230,0.1011,0.9911,66.42568143728828,10
2025-12-08T16:20:14.236722,27.1,159.85545069384688,0.2594672367054519,11,43.680153857330424,0.4612196318916888,20,27.908606409167692,0.4959679201621461,21,27.12954255296265,0.618460521178873,26,14.852688007185916,0.5596367787768106,24,-0.01947021484375,-0.11956787109375,0.98095703125,-0.0195,-0.1196,0.9810,94.56584068110918,55
2025-12-08T16:20:15.262075,28.1,161.51984304080585,0.2217008216020605,9,44.953050019857685,0.35411674185274333,15,27.669157177490582,0.49362910870869925,21,28.73594225801243,0.5520068250222018,23,14.651808906109737,0.8089708950687517,34,0.01123046875,-0.4725341796875,0.86669921875,0.0112,-0.4725,0.8667,83.55955721846138,37
2025-12-08T16:20:16.285948,29.2,167.75612490187405,0.053158695073241224,2,44.64771478723616,0.3184281231068046,13,27.95616722981039,0.4486916435416035,19,29.54766503320654,0.41676740441067084,18,15.368916123079691,0.8117372337882414,34,0.031982421875,0.42645263671875,0.91314697265625,0.0320,0.4265,0.9131,115.7777777641335,89
2025-12-08T16:20:17.304946,30.2,166.09782412498836,0.17950174901134086,8,45.60894189039016,0.16977784320171166,7,27.705517367998638,0.4550501683462781,19,27.497731046957643,0.5461589431814946,23,16.069162661302993,0.6459447395719214,27,0.1768798828125,0.35614013671875,0.9290771484375,0.1769,0.3561,0.9291,67.64595505901286,12
2025-12-08T16:20:18.347781,31.2,157.16454219589323,0.08791645627941014,4,44.063924665265965,0.26449936803850754,11,27.157109020631918,0.5422377653446886,23,27.945114001850804,0.587833769050669,25,15.968993388388753,0.5538833790639045,23,0.4814453125,-0.086669921875,0.8404541015625,0.4814,-0.0867,0.8405,78.29606357732723,29
2025-12-08T16:20:19.377965,32.3,154.39525602626895,0.3854240423408167,16,44.077834232666795,0.32901487725603834,14,26.73145117234026,0.6674867340406503,28,26.676574952523403,0.7556582997297927,32,16.788391907324517,0.29317121236134736,12,-0.52606201171875,0.1177978515625,0.86773681640625,-0.5261,0.1178,0.8677,140.0,127
2025-12-08T16:20:20.383001,33.3,157.96068672833536,0.45164999853919285,19,44.11114606945094,0.36988994480504556,16,28.753650905583463,0.450078146082865,19,28.634193545850422,0.6591664711802012,28,15.901625350811386,0.3230784681159467,14,0.1514892578125,-0.270751953125,0.904541015625,0.1515,-0.2708,0.9045,128.48132436185634,109
2025-12-08T16:20:21.383025,34.3,170.00113393578363,0.018375528182950407,1,45.39674600993552,0.23310152682078958,10,29.6120872498042,0.16838256337228188,7,31.137107259500798,0.31805207580932215,13,16.041073952794683,0.3106116469447504,13,-0.5831298828125,0.28350830078125,0.8125,-0.5831,0.2835,0.8125,89.30577230300466,47
2025-12-08T16:20:22.403629,35.3,152.01066801659445,0.4317357382941756,18,48.77275847356318,0.2969967768548548,13,29.480512470316054,0.008954074462485626,0,30.381527560825305,0.1618573571556525,7,18.04188412860556,0.1773659834585346,8,0.49945068359375,0.28204345703125,0.92095947265625,0.4995,0.2820,0.9210,140.0,127
2025-12-08T16:20:23.407411,36.3,185.4145196867749,0.6095584998088599,26,46.760144088350906,0.40912939042485147,17,30.17120409373678,0.23729217758966425,10,29.235153404624825,0.17782050348664974,8,18.260545892465643,0.5713260266841035,24,-0.423095703125,0.42352294921875,0.9146728515625,-0.4053,0.3242,-0.0787,84.79436544771502,39
2025-12-08T16:20:24.425733,37.3,140.51389076518993,0.45015740134366533,19,40.7523427455091,0.2853212984721142,12,25.603327678276667,0.29201219087050456,12,25.846856668403817,0.5593377681003264,24,14.848660639907468,0.02985464914177438,1,0.08233642578125,0.135498046875,0.9798583984375,0.1001,0.0362,-0.0135,140.0,127
2025-12-08T16:20:25.426710,38.3,194.75709252284895,0.9688258304475028,41,47.20415096076442,0.05863116884318467,2,28.400941466756972,0.24045812127519559,10,28.710777681987825,0.5133714025806456,22,18.15664584461632,0.443181080676455,19,0.1259765625,0.11358642578125,0.9830322265625,0.1438,0.0143,-0.0103,68.2576704349727,13
2025-12-08T16:20:26.448158,39.3,147.3047494596059,0.07184439000607679,3,38.07007870392995,0.8757611255461311,37,24.30646916973067,0.8220903339270356,35,24.404463061979275,0.9518779674937614,40,15.362356570962719,0.06319795022496713,3,0.108642578125,0.1180419921875,0.9796142578125,0.1264,0.0188,-0.0137,68.34963298872472,13
2025-12-08T16:20:27.459820,40.3,157.40830754301655,0.1535661861267704,7,43.124926422143126,0.8794960220796948,37,26.790973812279745,0.8544035399689864,36,28.00999371991724,0.8647456902049651,37,16.2441021463999,0.00841286380313614,0,0.0826416015625,0.1103515625,0.9761962890625,0.1004,0.0111,-0.0172,67.12235735057806,11
2025-12-08T16:20:28.505589,41.4,161.3618022341468,0.1538656604369943,7,44.35142200232385,0.7243136526316756,31,28.319647953428063,0.6463965604067108,27,28.72182343458018,0.725949640029354,31,15.950103995733961,0.10035760265814993,4,0.11505126953125,0.1112060546875,0.981201171875,0.1328,0.0119,-0.0121,66.82428150332488,11
2025-12-08T16:20:29.506561,42.4,164.45147552584245,0.030997791165433455,1,45.77254978368196,0.4328484724808409,18,28.938908800620094,0.40736575293843,17,28.54235630251922,0.6484082804990114,27,16.38876370526215,0.0714254718069537,3,0.1434326171875,0.09869384765625,0.9822998046875,0.1612,-0.0006,-0.0110,66.11926451911775,10
2025-12-08T16:20:30.557259,43.4,169.2751102285884,0.24715977666562539,10,44.47653086692346,0.39556428209543165,17,28.302355332313553,0.3360789924380369,14,30.041217694750653,0.43030279266540716,18,16.03550346103349,0.13578884049460896,6,0.15631103515625,0.10693359375,0.98077392578125,0.1741,0.0077,-0.0126,70.78346151718557,17
2025-12-08T16:20:31.568562,44.5,177.51493019952778,0.7701042780089413,33,48.52619901298088,0.1515513370671428,6,30.790271829677796,0.08916581845145394,4,30.961680739336455,0.17702173490322773,7,16.920905067934182,0.031235629676765922,1,0.17333984375,0.1046142578125,0.974853515625,0.1911,0.0053,-0.0185,64.12774474180648,7
2025-12-08T16:20:32.584135,45.5,174.18254717205684,1.0034195566072182,42,48.586353590323306,0.5422715561206197,23,29.725972028986764,0.2262696475722775,10,29.85024776244444,0.1212053499746023,5,17.183890924311566,0.21114533960171533,9,0.164306640625,0.11163330078125,0.9827880859375,0.1821,0.0124,-0.0106,63.86770970538839,6
2025-12-08T16:20:33.607046,46.5,168.469617504559,0.939165022101362,40,45.98715129220323,0.4813710820937454,20,28.677390460853047,0.1640461493948635,7,31.13395568131333,0.05817623946551376,2,15.724355122960265,0.012518135385063467,1,0.15191650390625,0.10626220703125,0.98004150390625,0.1697,0.0070,-0.0133,67.23422291893807,11
2025-12-08T16:20:34.657815,47.5,170.6299871839224,0.9802454298402461,41,46.89657886436536,0.5557446435862248,24,30.25439454373775,0.3584073096298299,15,30.351167987398608,0.09818414218984801,4,16.531854261151345,0.024336406867326483,1,0.1241455078125,0.1090087890625,0.9783935546875,0.1419,0.0097,-0.0150,68.32655418014225,13
2025-12-08T16:20:35.678805,48.6,172.05971270082992,1.0659550004551777,45,46.58770342573476,0.568067261349125,24,28.772409276498756,0.2708777004671347,11,28.37405808910458,0.0899097383828964,4,15.605717841406275,0.17170138626137443,7,-0.17919921875,0.14129638671875,0.97308349609375,-0.1614,0.0420,-0.0203,73.39741473266142,21
2025-12-08T16:20:36.683308,49.6,175.3481320542201,1.2569462740668378,53,48.1498022864809,0.7776674803523882,33,30.557053594696562,0.4788506073680572,20,31.320915595837402,0.10051800922446548,4,15.687337054539567,0.28937772210527307,12,-0.068115234375,0.146240234375,0.97052001953125,-0.0503,0.0470,-0.0228,84.01775355303656,38
2025-12-08T16:20:37.688032,50.6,182.32558243584137,1.6685877274437333,71,51.03170579335301,1.2951636479004636,55,32.39592935737135,0.9018570016995109,38,32.236779276232895,0.3339219352966886,14,17.797815051973686,0.13376825598392572,6,-0.15301513671875,0.05340576171875,0.95147705078125,-0.1352,-0.0459,-0.0419,114.17702953293602,86
2025-12-08T16:20:38.703173,51.6,170.26154100088212,1.4761642262667867,62,47.77898684368927,1.23892708300617,52,28.207415690023254,0.5660536928097926,24,29.515970588719348,0.19991850418064167,8,16.992602325986546,0.23709912655500084,10,-0.033447265625,0.0999755859375,0.95098876953125,-0.0157,0.0007,-0.0424,140.0,127
2025-12-08T16:20:39.730934,52.6,158.22891543026628,0.8621467115768584,36,51.97529004295184,1.7394437463300867,74,30.704497742659324,0.7077182334073291,30,32.139028445868824,0.3928180517040851,17,16.877364822385193,0.28182808135816395,12,0.2274169921875,0.24798583984375,0.92047119140625,0.2452,0.1487,-0.0729,139.96080816070946,127
2025-12-08T16:20:40.731306,53.6,174.35384501892318,1.0746729301106186,45,53.47886333628493,2.2832500945260445,97,32.18895830789286,1.030839273517779,44,34.02511397719188,0.7339981242620617,31,19.26279903247944,0.8845175839660131,37,-0.08026123046875,-0.7301025390625,0.76861572265625,-0.0625,-0.8294,-0.2247,77.35379283028482,28
2025-12-08T16:20:41.776893,54.7,177.9433402088596,1.3664292488515921,58,58.345563086240105,3.2900477628894063,127,37.116620992284815,2.0004448565894846,85,38.27607376718639,1.4374568764951023,61,21.89474123508783,1.9368251345128762,82,0.1884765625,0.443603515625,0.87164306640625,0.2063,0.3443,-0.1217,86.24802067986587,42
