timestamp,time_sec,delta_rms,delta_env,delta_cc,theta_rms,theta_env,theta_cc,alpha_rms,alpha_env,alpha_cc,beta_rms,beta_env,beta_cc,gamma_rms,gamma_env,gamma_cc,acc_x,acc_y,acc_z,acc_x_dev,acc_y_dev,acc_z_dev,ppg_bpm,ppg_cc

# === BASELINE DATA ===
# === DATA START ===
2025-12-16T08:44:31.911686,72.5,188.42103891245452,0.007636500860948414,0,47.3991077185117,0.33462371106344524,14,33.54758676451282,0.6106542187401238,26,34.27641667828744,2.0081634895479694,85,35.78545982992919,6.960449073450207,127,0.694580078125,0.0638427734375,0.6697998046875,0.9678,-0.0745,-0.2821,140.0,127
2025-12-16T08:44:32.946162,73.5,160.00147145566527,0.3810371725115381,16,50.92146204222448,0.2746548425058758,12,34.0877829223221,0.6350357807005691,27,33.52160563918212,2.0637651560695627,87,52.59504601744514,13.17597296380084,127,0.69122314453125,0.03741455078125,0.68475341796875,0.9644,-0.1009,-0.2672,135.19136865196282,119
2025-12-16T08:44:33.948492,74.5,174.6484632212746,0.43979256614662604,19,50.876553217292006,0.2350265852094804,10,30.52597122477865,0.3545378516397463,15,34.28448796422022,2.2224550599020123,94,62.001091752231375,19.612456994634897,127,0.72406005859375,0.0498046875,0.67681884765625,0.9973,-0.0885,-0.2751,70.52724740572451,17
2025-12-16T08:44:34.949610,75.5,174.4351954881313,0.48402733494866707,20,51.49908665440406,0.17471140628631482,7,29.091332656390552,0.038335054628186566,2,31.177947469303515,1.8458265590717913,78,61.10336438309883,23.918941315384828,127,0.7100830078125,0.05230712890625,0.67559814453125,0.9833,-0.0860,-0.2763,73.89648516458749,22
2025-12-16T08:44:35.977230,76.5,175.40825444793452,0.5008202158355525,21,50.85471076529713,0.16620913305705906,7,30.66521175770658,0.0515200617904606,2,29.839498947556844,1.3720568360661372,58,59.17911740222867,26.50681403182073,127,0.7108154296875,0.05389404296875,0.68548583984375,0.9840,-0.0844,-0.2664,65.84772506202768,9
2025-12-16T08:44:37.025809,77.6,175.40825444793452,0.5008202158355525,21,50.85471076529713,0.16620913305705906,7,30.66521175770658,0.0515200617904606,2,29.839498947556844,1.3720568360661372,58,59.17911740222867,26.50681403182073,127,0.71337890625,0.0538330078125,0.690185546875,0.9866,-0.0845,-0.2617,100.98195067159524,65
2025-12-16T08:44:38.025809,78.6,189.52289852165143,0.26778832052671586,11,50.02186386714401,0.22279634195914588,9,31.048745116563385,0.09889303303051394,4,36.185938757754755,1.7773920605859304,75,77.86960238519491,33.56856122803387,127,0.70635986328125,0.05133056640625,0.69110107421875,0.9796,-0.0870,-0.2608,73.19113885859915,21
2025-12-16T08:44:39.027223,79.6,181.277152173456,0.263979325205342,11,50.56013479397594,0.21528290824804747,9,31.45584023413352,0.08152811787255285,3,34.8606909043886,2.112454893782349,89,78.32777539264677,37.507410009620244,127,0.70550537109375,0.04217529296875,0.680419921875,0.9787,-0.0961,-0.2715,101.4791385510548,66
2025-12-16T08:44:40.031448,80.6,172.89603760187012,0.383374087440571,16,47.76507225735102,0.35628115350482303,15,29.410218495305983,0.24027039176601833,10,27.8012796627343,1.2387063625464816,52,59.67421972596586,36.1285219343555,127,0.714599609375,0.08258056640625,0.6728515625,0.9878,-0.0557,-0.2791,80.84660682511398,33
2025-12-16T08:44:41.043312,81.6,174.51286490837145,0.44340323626009265,19,45.13586529207864,0.5925588251390086,25,30.40968364128186,0.2678915018652072,11,29.6524945777834,0.9177139409336539,39,59.04996676708727,35.02488369173849,127,0.689697265625,0.14892578125,0.69482421875,0.9629,0.0106,-0.2571,92.28520296467718,51
2025-12-16T08:44:42.066816,82.6,176.69392122394706,0.45365912495588434,19,47.82466612291326,0.6172559183515673,26,29.751096371668,0.34224674388285237,14,28.33583069907016,0.48630955417416066,21,57.76950723347323,33.96841861656645,127,0.3673095703125,-0.0894775390625,0.73870849609375,0.6405,-0.2278,-0.2132,140.0,127
2025-12-16T08:44:43.103597,83.7,185.0285261212338,0.3394545466904075,14,59.10239653396723,0.04441242402740353,2,36.46599744627429,0.16668867530206363,7,30.888695584810353,0.585113595352534,25,41.64885723518271,29.654435997288225,127,0.46002197265625,0.30438232421875,0.85284423828125,0.7332,0.1661,-0.0991,103.90032935429781,70
2025-12-16T08:44:44.111285,84.7,180.81133610798287,0.320929745680952,14,51.370752237636985,0.047996867378951036,2,35.56715727996101,0.4478515163867809,19,31.618820481855533,0.7689024078927427,33,17.85121936844086,21.357960508422302,127,-0.09478759765625,0.1126708984375,1.0648193359375,0.1784,-0.0256,0.1129,140.0,127
2025-12-16T08:44:45.115968,85.7,196.20776556099216,0.08373153033221811,4,51.65038189432467,0.035873755511312826,2,32.7242052404759,0.40715629375538354,17,31.752076253322084,0.9184750711669911,39,19.474624524168807,15.910387843476741,127,-0.15771484375,0.11578369140625,0.9954833984375,0.1155,-0.0225,0.0436,96.14463264725944,57
